time,AQI,PM10,PM2.5,O3,CO,NO2,SO2,longitude,latitude
2023-05-06 06:52:29.027,28,28,19,,1,22,,120.584183441575,29.9260819092672
2023-05-06 06:52:30.028,28,27,19,,1,22,,120.584185918145,29.9262042911266
2023-05-06 06:52:31.029,27,27,18,,1,22,,120.584190501482,29.926317171028
2023-05-06 06:52:32.031,27,27,18,2,1,22,,120.584196085513,29.9264542408881
2023-05-06 06:52:33.032,27,27,18,2,1,22,,120.584178356296,29.926580108734
2023-05-06 06:52:34.033,27,27,18,2,1,22,,120.584166009175,29.9266861917363
2023-05-06 06:52:35.034,27,27,18,2,1,22,,120.584170112612,29.9267931018055
2023-05-06 06:52:36.035,27,27,18,2,1,22,,120.584156556769,29.9268971056919
2023-05-06 06:52:38.037,27,27,18,3,1,21,,120.584158915582,29.9270466084352
2023-05-06 06:52:40.043,27,27,18,6,1,20,,120.584152730636,29.927145946363
2023-05-06 06:52:42.045,26,26,17,7,1,18,,120.584098051766,29.9272252919692
2023-05-06 06:52:44.048,26,26,17,6,1,17,,120.584011619373,29.9272843322957
2023-05-06 06:52:46.05,26,26,17,6,1,16,,120.583862600102,29.9273123320737
2023-05-06 06:52:48.053,26,26,17,4,1,15,,120.583696400237,29.9273071657261
2023-05-06 06:52:50.054,26,26,17,3,1,15,,120.583508117426,29.9272843681211
2023-05-06 06:52:51.055,26,26,16,2,1,15,,120.583402056405,29.9272737247367
2023-05-06 06:52:52.055,26,26,16,2,1,15,,120.583290313199,29.9272658166421
2023-05-06 06:52:53.056,26,26,16,2,1,14,,120.58317084011,29.9272563254952
2023-05-06 06:52:54.057,26,26,16,2,1,14,,120.583042039532,29.9272485328605
2023-05-06 06:52:55.058,26,26,16,2,1,14,,120.582917174514,29.9272356874956
2023-05-06 06:52:56.059,26,26,16,2,1,13,,120.582789703905,29.9272266851639
2023-05-06 06:52:57.06,25,25,16,2,1,12,,120.58265789951,29.927215897216
2023-05-06 06:52:58.061,25,25,16,2,1,12,,120.582519125288,29.9272099162027
2023-05-06 06:52:59.062,25,25,16,2,1,12,,120.582363053758,29.927197530881
2023-05-06 06:53:00.063,25,25,16,2,1,11,,120.582217858985,29.9271786069292
2023-05-06 06:53:01.064,25,25,16,2,1,10,,120.582063188064,29.9271652924559
2023-05-06 06:53:02.066,25,25,16,2,1,10,,120.58190586175,29.9271502813664
2023-05-06 06:53:03.067,25,25,16,2,1,10,,120.581753440464,29.9271373470554
2023-05-06 06:53:04.069,25,25,16,2,1,9,,120.581616110876,29.9271297703275
2023-05-06 06:53:05.071,25,25,15,2,1,9,,120.581471052394,29.9271200414034
2023-05-06 06:53:06.072,25,25,15,2,1,9,,120.581333284281,29.9270974263542
2023-05-06 06:53:07.074,25,25,15,2,1,10,,120.581198144747,29.9270890401719
2023-05-06 06:53:08.074,25,25,15,2,1,10,,120.58107073529,29.9270748674641
2023-05-06 06:53:09.076,25,25,15,2,1,11,,120.580950497885,29.9270725991624
2023-05-06 06:53:10.077,25,25,15,2,1,11,,120.580823399554,29.9270568675282
2023-05-06 06:53:11.079,25,25,15,2,1,11,,120.580695144662,29.9270539881042
2023-05-06 06:53:12.08,24,24,15,2,1,11,,120.580566571141,29.9270518797426
2023-05-06 06:53:13.081,24,24,15,2,1,11,,120.580448433241,29.9270393218337
2023-05-06 06:53:14.082,24,24,15,2,1,11,,120.580343428309,29.927032902134
2023-05-06 06:53:16.085,24,24,15,3,1,10,,120.580162409328,29.9270162460281
2023-05-06 06:53:18.086,24,24,15,3,1,9,,120.580010441801,29.9270074233039
2023-05-06 06:53:20.089,24,24,15,3,1,8,,120.579898408223,29.9269880821441
2023-05-06 06:53:23.092,23,23,15,2,1,8,,120.579773633702,29.9269728042146
2023-05-06 06:53:28.1,23,23,15,2,1,8,,120.579658666161,29.9269593073237
2023-05-06 06:53:39.115,22,22,15,,1,10,,120.579633632693,29.9269700624524
2023-05-06 06:53:46.121,22,22,15,,1,12,,120.579495519143,29.9269561493385
2023-05-06 06:53:48.124,22,22,15,,1,12,,120.579350077363,29.9269448145094
2023-05-06 06:53:50.127,22,21,15,,1,13,,120.579179383318,29.9269335661518
2023-05-06 06:53:52.129,22,21,15,,1,14,,120.578986811485,29.9269060308945
2023-05-06 06:53:53.131,22,21,15,,1,14,,120.578869882434,29.9269033603806
2023-05-06 06:53:54.132,22,21,15,,1,15,,120.57874850919,29.9268819344766
2023-05-06 06:53:55.133,22,21,15,,1,15,,120.578622344442,29.9268686044421
2023-05-06 06:53:56.134,22,21,15,,1,15,,120.578495571199,29.9268522356556
2023-05-06 06:53:57.136,22,21,15,,1,16,,120.578363916365,29.9268393828058
2023-05-06 06:53:58.137,22,21,15,,1,16,,120.57822019113,29.9268339236741
2023-05-06 06:53:59.139,22,21,15,,1,16,,120.578085413026,29.9268225457911
2023-05-06 06:54:00.14,22,21,15,,1,16,,120.577960600726,29.926810498072
2023-05-06 06:54:01.142,22,21,15,,1,16,,120.577819095246,29.9268061791694
2023-05-06 06:54:02.144,22,21,15,,1,16,,120.577695153209,29.9267921819271
2023-05-06 06:54:03.145,22,21,15,,1,16,,120.577568696303,29.9267841682737
2023-05-06 06:54:04.146,22,21,15,,1,17,,120.577426784571,29.9267825823563
2023-05-06 06:54:05.147,22,21,15,,1,17,,120.577299890218,29.9267758107235
2023-05-06 06:54:06.148,22,21,15,,1,17,,120.577174104941,29.9267684985662
2023-05-06 06:54:07.149,22,21,15,,1,17,,120.577064594815,29.9267579190135
2023-05-06 06:54:08.151,22,21,15,,1,17,,120.576945141223,29.9267514311581
2023-05-06 06:54:09.152,22,21,15,,1,18,,120.576840345566,29.9267482476843
2023-05-06 06:54:10.153,22,21,15,,1,18,,120.576728931345,29.9267503422713
2023-05-06 06:54:11.155,22,21,15,,1,18,,120.576612854641,29.9267457324452
2023-05-06 06:54:12.156,22,21,15,,1,18,,120.576494552065,29.9267396056832
2023-05-06 06:54:13.157,22,21,15,,1,18,,120.576379873266,29.926718514961
2023-05-06 06:54:14.158,22,21,15,,1,17,,120.57626830141,29.9267133217664
2023-05-06 06:54:15.161,22,21,15,,1,16,,120.576150100618,29.926704896614
2023-05-06 06:54:16.163,22,21,15,,1,16,,120.57604520919,29.9266981768167
2023-05-06 06:54:18.164,22,21,15,,1,15,,120.575871050523,29.9266892675369
2023-05-06 06:54:20.166,22,21,15,,1,14,,120.575763275394,29.9266835224105
2023-05-06 06:54:28.176,22,21,15,,1,13,,120.575649899752,29.9266742242239
2023-05-06 06:54:32.182,22,21,15,,1,13,,120.575575641333,29.9268026650221
2023-05-06 06:54:34.184,22,21,15,,1,13,,120.575587152586,29.9269327155583
2023-05-06 06:54:36.187,22,21,15,,1,13,,120.57558674526,29.9270870107862
2023-05-06 06:54:38.19,23,21,16,,1,12,,120.57557601592,29.9272550285096
2023-05-06 06:54:39.191,23,21,16,,1,12,,120.575570232539,29.9273467480957
2023-05-06 06:54:40.192,23,21,16,,1,12,,120.575570220011,29.9274425010442
2023-05-06 06:54:41.193,23,21,16,,1,12,,120.575567711832,29.9275415570129
2023-05-06 06:54:42.195,23,21,16,,1,12,,120.575568388904,29.9276467094333
2023-05-06 06:54:43.196,23,21,16,,1,12,,120.575569844542,29.9277498308755
2023-05-06 06:54:44.197,23,21,16,,1,12,,120.575570701206,29.9278535030319
2023-05-06 06:54:45.197,23,21,16,,1,12,,120.57557055958,29.9279581363823
2023-05-06 06:54:46.199,23,21,16,,1,11,,120.575569749401,29.9280672706481
2023-05-06 06:54:47.2,23,21,16,,1,12,,120.575566602771,29.9281727675355
2023-05-06 06:54:48.201,23,21,16,,1,11,,120.575565462731,29.928276732022
2023-05-06 06:54:49.202,23,21,16,,1,12,,120.575561407171,29.9283768298027
2023-05-06 06:54:50.204,23,21,16,,1,12,,120.575563690915,29.9284730600364
2023-05-06 06:54:51.205,23,21,16,35,1,12,,120.575560523546,29.9285686166321
2023-05-06 06:54:53.207,23,21,16,26,1,12,,120.57555621406,29.9287413968889
2023-05-06 06:54:55.209,23,21,16,16,1,12,,120.575546893256,29.9289200631852
2023-05-06 06:54:56.21,23,21,16,10,1,12,,120.575547779617,29.9290204951607
2023-05-06 06:54:57.211,23,21,16,8,1,11,,120.57553843217,29.9291131788976
2023-05-06 06:54:59.213,23,20,16,3,1,12,,120.575542389166,29.9292865294457
2023-05-06 06:55:01.216,23,20,16,2,1,12,,120.575537181159,29.9294593007105
2023-05-06 06:55:05.222,23,20,16,2,1,13,,120.575545155455,29.9295541641885
2023-05-06 06:55:14.233,23,20,16,,1,13,,120.575526443629,29.9296500189848
2023-05-06 06:55:16.235,23,20,16,,1,13,,120.575508852767,29.9297816935409
2023-05-06 06:55:18.237,23,20,16,,1,13,,120.575501057916,29.929940277397
2023-05-06 06:55:19.239,23,20,16,,1,14,,120.575494965,29.9300311372432
2023-05-06 06:55:20.241,23,20,16,,1,14,,120.575495651445,29.9301284393153
2023-05-06 06:55:21.241,23,20,16,,1,14,,120.575495080423,29.9302317430377
2023-05-06 06:55:22.242,23,20,16,,1,14,,120.575489876736,29.9303314520915
2023-05-06 06:55:23.242,23,20,16,,1,14,,120.575484542974,29.9304274311857
2023-05-06 06:55:24.242,23,20,16,,1,15,,120.5754841218,29.9305319347556
2023-05-06 06:55:25.243,23,20,16,,1,15,,120.575477050899,29.9306279458862
2023-05-06 06:55:26.244,23,20,16,,1,16,,120.5754805426,29.9307235745895
2023-05-06 06:55:27.246,23,20,16,,1,16,,120.575481059378,29.9308215768549
2023-05-06 06:55:28.247,23,20,16,,1,16,,120.575484052615,29.9309264064064
2023-05-06 06:55:29.248,23,20,16,,1,17,,120.575486635581,29.9310190760809
2023-05-06 06:55:30.25,23,20,16,,1,17,,120.575489438606,29.9311171456514
2023-05-06 06:55:31.251,23,20,16,,1,18,,120.575498462367,29.9312275482719
2023-05-06 06:55:32.252,23,20,16,,1,18,,120.575498689992,29.931330320997
2023-05-06 06:55:33.254,23,20,16,,1,18,,120.575495373436,29.9314330278784
2023-05-06 06:55:34.255,23,20,16,,1,18,,120.575496688709,29.9315285491075
2023-05-06 06:55:36.257,23,20,16,,1,19,,120.57551011931,29.9316913180572
2023-05-06 06:55:38.26,22,20,15,,1,19,,120.575514174449,29.9318429376838
2023-05-06 06:55:40.262,22,20,15,,1,20,,120.575514187014,29.9320046423373
2023-05-06 06:55:42.265,22,20,15,,1,21,,120.575514829054,29.9321728764299
2023-05-06 06:55:44.267,22,20,15,,1,21,,120.575513824461,29.9323496326889
2023-05-06 06:55:46.27,22,20,15,,1,21,,120.575520147293,29.9325194301378
2023-05-06 06:55:48.272,22,20,15,,1,21,,120.575531770798,29.9326812011304
2023-05-06 06:55:50.274,22,20,15,,1,21,,120.575530285144,29.9328341772405
2023-05-06 06:55:52.277,22,20,15,,1,21,,120.575556455332,29.9330029313676
2023-05-06 06:55:54.28,22,20,15,,1,21,,120.575575457521,29.9331744639851
2023-05-06 06:55:56.283,22,20,15,,1,21,,120.575575099412,29.9333196885237
2023-05-06 06:55:58.286,22,20,15,,1,21,,120.575600208635,29.9334529329081
2023-05-06 06:56:01.29,22,20,15,,1,20,,120.575612276825,29.9335551516828
2023-05-06 06:56:12.303,22,20,15,,1,15,,120.575599997597,29.9335636362842
2023-05-06 06:56:16.309,22,20,15,,1,13,,120.57560262418,29.9337034971584
2023-05-06 06:56:18.311,22,20,15,,1,12,,120.575616360926,29.9338222344388
2023-05-06 06:56:20.314,22,20,15,,1,12,,120.575607494772,29.9339420681768
2023-05-06 06:56:22.315,22,20,15,,1,10,,120.57561756055,29.9340995808286
2023-05-06 06:56:24.318,22,20,15,,1,10,,120.575640716035,29.9342715085854
2023-05-06 06:56:26.321,22,20,15,,1,11,,120.57565203087,29.9344429301623
2023-05-06 06:56:27.322,22,20,15,,1,11,,120.575657758969,29.9345388561511
2023-05-06 06:56:28.323,22,20,15,,1,11,,120.575661859406,29.9346306039211
2023-05-06 06:56:29.324,22,20,15,,1,11,,120.575672769272,29.9347295339432
2023-05-06 06:56:30.325,22,20,15,,1,11,,120.575677548919,29.9348253410299
2023-05-06 06:56:31.326,22,20,15,,1,12,,120.57568030257,29.9349300607243
2023-05-06 06:56:32.328,22,20,15,,1,12,,120.575679802123,29.9350422844179
2023-05-06 06:56:33.329,22,20,15,,1,12,,120.575680170378,29.9351560671368
2023-05-06 06:56:34.33,22,20,15,,1,12,,120.575676305358,29.9352673747203
2023-05-06 06:56:35.331,22,20,15,,1,12,,120.575689112594,29.9353722326769
2023-05-06 06:56:36.332,22,20,15,,1,12,,120.575702398819,29.9354740299942
2023-05-06 06:56:37.333,22,20,15,,1,12,,120.575711641524,29.9355741619797
2023-05-06 06:56:38.335,22,20,15,,1,12,,120.575719866463,29.9356816153516
2023-05-06 06:56:39.336,22,20,15,,1,12,,120.57572606445,29.9357856809893
2023-05-06 06:56:40.337,22,20,15,,1,12,,120.575729466907,29.9358885598465
2023-05-06 06:56:41.338,22,20,15,,1,12,,120.575735784701,29.9359926253394
2023-05-06 06:56:42.339,20,20,14,,1,12,,120.575746205604,29.9360940959851
2023-05-06 06:56:43.341,20,20,14,,1,12,,120.57574853985,29.9361975360915
2023-05-06 06:56:44.342,20,20,14,,1,13,,120.575753639924,29.9363053130952
2023-05-06 06:56:45.343,20,19,14,,1,13,,120.575765179553,29.9364137026248
2023-05-06 06:56:46.344,20,19,14,,1,14,,120.575766086123,29.9365170843793
2023-05-06 06:56:47.345,20,19,14,,1,14,,120.575764616353,29.9366177388185
2023-05-06 06:56:48.346,20,19,14,,1,14,,120.575768438653,29.936727307343
2023-05-06 06:56:49.347,20,19,14,,1,15,,120.575781705314,29.9368335947999
2023-05-06 06:56:50.348,20,19,14,,1,15,,120.575790998037,29.9369345167307
2023-05-06 06:56:52.35,20,19,14,,1,16,,120.575819095139,29.9370993585586
2023-05-06 06:56:54.353,20,19,14,,1,17,,120.575837792333,29.9371970095013
2023-05-06 06:57:05.365,20,19,14,,1,20,,120.575835678779,29.9372356729915
2023-05-06 06:57:08.369,22,20,15,,1,20,,120.575822698371,29.9373446409735
2023-05-06 06:57:10.371,22,20,15,,1,20,,120.57582046142,29.9374655368112
2023-05-06 06:57:12.374,22,20,15,,1,20,,120.575813993216,29.9376103481936
2023-05-06 06:57:14.376,22,20,15,,1,20,,120.575815444136,29.937780961068
2023-05-06 06:57:15.378,22,20,15,,1,20,,120.575827491921,29.93787579962
2023-05-06 06:57:16.38,22,20,15,,1,20,,120.575838331449,29.937967709498
2023-05-06 06:57:17.381,22,20,15,,1,20,,120.575839557295,29.9380684107554
2023-05-06 06:57:18.382,22,20,15,,1,20,,120.575830550086,29.9381730439789
2023-05-06 06:57:19.385,22,20,15,,1,20,,120.575842139378,29.9382775633136
2023-05-06 06:57:20.385,22,20,15,,1,21,,120.575838134258,29.9383850708043
2023-05-06 06:57:21.388,22,20,15,,1,21,,120.575848326772,29.9385017420747
2023-05-06 06:57:22.389,22,20,15,,1,21,,120.575857988842,29.938601573515
2023-05-06 06:57:23.39,22,20,15,,1,22,,120.575844828881,29.938712721696
2023-05-06 06:57:24.392,22,20,15,,1,22,,120.575854241398,29.9388131134311
2023-05-06 06:57:25.392,22,20,15,,1,22,,120.575857164881,29.9389188828249
2023-05-06 06:57:26.393,22,20,15,,1,22,,120.575867466568,29.9390270737326
2023-05-06 06:57:27.396,22,20,15,,1,22,,120.575878197362,29.9391326940767
2023-05-06 06:57:28.398,22,20,15,,1,23,,120.575887390243,29.9392329660616
2023-05-06 06:57:29.401,22,20,15,,1,22,,120.575895734247,29.9393299089416
2023-05-06 06:57:30.402,22,20,15,,1,23,,120.575904038579,29.9394302019547
2023-05-06 06:57:31.403,22,20,15,,1,23,,120.57590948769,29.9395323383164
2023-05-06 06:57:32.404,22,20,15,,1,23,,120.575913159812,29.9396361167728
2023-05-06 06:57:33.406,22,20,15,,1,24,,120.575931169126,29.939745498803
2023-05-06 06:57:34.407,22,20,15,,1,24,,120.575943207737,29.9398498376065
2023-05-06 06:57:35.41,22,20,15,,1,24,,120.575949226534,29.9399596635039
2023-05-06 06:57:36.412,22,20,15,,1,24,,120.575959698063,29.9400687242396
2023-05-06 06:57:37.415,22,20,15,,1,24,,120.575963690339,29.9401810225349
2023-05-06 06:57:38.416,22,20,15,,1,24,,120.575969299743,29.9402900388762
2023-05-06 06:57:39.417,22,20,15,,1,24,,120.57597576791,29.9404009942741
2023-05-06 06:57:40.419,22,20,15,60,1,25,,120.575982795149,29.9405116390169
2023-05-06 06:57:41.421,22,20,15,55,1,26,,120.575992907747,29.9406267503158
2023-05-06 06:57:42.423,22,20,15,50,1,26,,120.575996490546,29.940737149018
2023-05-06 06:57:43.425,22,20,15,38,1,26,,120.576003128276,29.9408459141548
2023-05-06 06:57:44.426,22,20,15,30,1,26,,120.576011672665,29.9409513170072
2023-05-06 06:57:45.429,22,20,15,24,1,26,,120.576019917878,29.941061050314
2023-05-06 06:57:46.431,22,20,15,20,1,26,,120.576018289197,29.9411726350342
2023-05-06 06:57:47.433,22,20,15,16,1,26,,120.57602790184,29.9412776966419
2023-05-06 06:57:48.435,22,20,15,12,1,25,,120.576036246643,29.9413841397438
2023-05-06 06:57:49.437,22,20,15,8,1,25,,120.576043113763,29.9414896445209
2023-05-06 06:57:50.438,22,20,15,7,1,25,,120.576050569931,29.9415951086177
2023-05-06 06:57:51.442,22,20,15,4,1,26,,120.576067001505,29.9416991623597
2023-05-06 06:57:52.443,22,20,15,2,1,26,,120.576071452904,29.9418094200304
2023-05-06 06:57:53.445,22,20,15,2,1,26,,120.576080886083,29.9419173119148
2023-05-06 06:57:54.446,22,20,15,2,1,26,,120.576085846608,29.9420268489769
2023-05-06 06:57:55.449,22,20,15,2,1,26,,120.576094261767,29.9421389921348
2023-05-06 06:57:56.45,22,20,15,2,1,27,,120.576106880215,29.9422519304873
2023-05-06 06:57:57.451,22,20,15,,1,27,,120.576117121343,29.9423499811963
2023-05-06 06:57:59.455,22,20,15,,1,28,,120.576146227715,29.9425201920872
2023-05-06 06:58:00.457,22,20,15,,1,28,,120.576156128879,29.9426114130236
2023-05-06 06:58:01.459,22,20,15,,1,28,,120.576154528713,29.9427046471835
2023-05-06 06:58:02.459,22,20,15,,1,28,,120.576153149059,29.9428090213654
2023-05-06 06:58:03.465,22,20,15,,1,28,,120.576156701,29.942907389745
2023-05-06 06:58:04.466,22,20,15,,1,28,,120.576159503878,29.9430022888936
2023-05-06 06:58:06.468,22,20,15,,1,27,,120.576156869823,29.9431526556416
2023-05-06 06:58:09.472,22,20,15,,1,27,,120.57616250935,29.9432631519197
2023-05-06 06:58:15.481,22,20,15,,1,28,,120.576154858938,29.9433566129934
2023-05-06 06:58:18.49,22,20,15,,1,28,,120.576171013113,29.9434872177202
2023-05-06 06:58:20.493,22,20,15,,1,28,,120.576178661992,29.9436308325052
2023-05-06 06:58:22.497,22,20,15,,1,28,,120.576173383173,29.9437938525567
2023-05-06 06:58:24.501,22,20,15,,1,29,,120.576185706966,29.9439686827435
2023-05-06 06:58:25.503,22,20,15,,2,30,,120.5761960675,29.944061033154
2023-05-06 06:58:26.505,22,20,15,,2,31,,120.576206019517,29.9441639142909
2023-05-06 06:58:27.508,22,20,15,,2,32,,120.576211469187,29.9442721407046
2023-05-06 06:58:28.509,22,20,15,,2,33,,120.576212916271,29.9443929919976
2023-05-06 06:58:29.512,22,20,15,,2,34,,120.576223957364,29.9445063621411
2023-05-06 06:58:30.513,22,20,15,,2,34,,120.5762055966,29.9446315061661
2023-05-06 06:58:31.515,22,20,15,,2,34,,120.57621397173,29.9447417792686
2023-05-06 06:58:32.518,22,20,15,,2,35,,120.57623253024,29.9448485606531
2023-05-06 06:58:33.519,22,20,15,,2,36,,120.576251478025,29.9449538115678
2023-05-06 06:58:34.519,22,20,15,,2,36,,120.576252435355,29.9450676932261
2023-05-06 06:58:35.522,22,20,15,,2,36,,120.576268268794,29.9451811778996
2023-05-06 06:58:36.522,22,20,15,,2,37,,120.576274437323,29.9452893234694
2023-05-06 06:58:37.525,22,20,15,,2,37,,120.576284529905,29.945401834669
2023-05-06 06:58:38.526,22,20,15,,2,38,,120.57629267501,29.9455066079021
2023-05-06 06:58:39.529,22,20,15,,2,38,,120.576294810741,29.9456241782867
2023-05-06 06:58:40.531,22,20,15,,2,38,,120.576299681102,29.9457290252475
2023-05-06 06:58:41.533,22,20,15,,1,39,,120.57630564001,29.9458376010549
2023-05-06 06:58:42.534,22,20,15,,1,39,,120.576308893127,29.9459445499022
2023-05-06 06:58:43.534,22,20,15,,1,39,,120.576316838868,29.9460532634457
2023-05-06 06:58:44.537,22,20,15,,1,39,,120.576322208029,29.9461528897044
2023-05-06 06:58:45.539,22,20,15,,1,39,,120.576326728956,29.9462577370501
2023-05-06 06:58:46.541,22,20,15,,1,39,,120.576330291095,29.9463584353856
2023-05-06 06:58:47.544,22,20,15,,1,39,,120.57633845562,29.946455918407
2023-05-06 06:58:48.545,22,20,15,,1,38,,120.576344174079,29.9465536242148
2023-05-06 06:58:49.547,22,20,15,,1,38,,120.576348734231,29.946649261289
2023-05-06 06:58:50.549,22,20,15,,1,36,,120.576354922084,29.9467487866025
2023-05-06 06:58:51.551,22,20,15,,1,36,,120.576363775951,29.9468518289677
2023-05-06 06:58:52.552,22,20,15,,1,35,,120.576372070552,29.9469527719187
2023-05-06 06:58:53.553,22,20,15,,1,34,,120.576385776504,29.9470536087227
2023-05-06 06:58:54.555,22,20,15,,1,33,,120.576399312821,29.94715554575
2023-05-06 06:58:55.557,22,20,15,,1,32,,120.576411670814,29.9472547140534
2023-05-06 06:58:56.558,22,20,15,,1,31,,120.57641280716,29.9473595152159
2023-05-06 06:58:57.56,22,20,15,,1,31,,120.576420033102,29.9474555092641
2023-05-06 06:58:58.562,22,20,15,,1,31,,120.576426830021,29.9475552238846
2023-05-06 06:58:59.564,22,20,15,,1,31,,120.576437011677,29.947656634708
2023-05-06 06:59:00.565,22,20,15,,1,31,,120.576453303926,29.9477622787109
2023-05-06 06:59:01.566,22,20,15,,1,30,,120.576458104477,29.9478676257221
2023-05-06 06:59:02.568,22,20,15,,1,30,,120.576466389591,29.9479744388207
2023-05-06 06:59:03.57,22,20,15,,1,30,,120.57648003663,29.9480871759898
2023-05-06 06:59:04.572,22,20,15,,1,30,,120.576497008436,29.9482005394188
2023-05-06 06:59:05.573,22,20,15,,1,30,,120.576512202684,29.948308764746
2023-05-06 06:59:06.574,22,20,15,,1,29,,120.576524591293,29.9484155532144
2023-05-06 06:59:07.578,22,20,15,,1,29,,120.576537618938,29.9485228909772
2023-05-06 06:59:08.579,22,20,15,,1,29,,120.57655398082,29.948624134843
2023-05-06 06:59:09.581,22,20,15,,1,29,,120.576565470482,29.9487257642184
2023-05-06 06:59:10.582,22,20,15,,1,29,,120.576573486169,29.9488338376589
2023-05-06 06:59:11.583,22,20,15,,2,30,,120.576581761481,29.948942350816
